Date,Close,Volume,mom1,mom3,ROC_15,EMA_20,Oil,Gold,DAAA,AAPL,JNJ,XOM,TE1,DE1,S&P-F,Dollar index-F
2012-02-16,1358.040039,0.0069945152,-0.0053832062,0.0068000394,3.004329648,1332.45021733,0.0050088391,-0.0115406809,3.87,0.0091225616,0.0041762721,0.0153352467,1.95,1.29,0.93,-0.41
2012-02-17,1361.22998,-0.0952181616,0.0110257061,-0.0009395237,3.411000699,1335.1911471,0.009185967,0.0058377116,3.87,-0.000179192,0.0010782502,0.0024587167,1.98,1.31,0.37,0.01
2012-02-21,1362.209961,0.0208626978,0.00234893,-0.0053832062,3.7471116462,1337.76436748,0.0252735548,0.0145095763,3.9,0.0253525268,0.0007693953,0.011095503,2.03,1.3,0.02,0.05
2012-02-22,1357.660034,-0.0425511172,0.0007199232,0.0110257061,3.4478553827,1339.65919286,0.001038912,0.0022883295,3.86,-0.0035156355,-0.0006150215,0.0040429479,1.94,1.3,-0.29,0.2
2012-02-23,1363.459961,0.0420341744,-0.003340107,0.00234893,2.9733625366,1341.92593268,0.0136805359,0.0142694064,3.84,0.0065296722,0.0015384308,0.0011504717,1.92,1.29,0.52,-0.52
2012-02-24,1365.73999,-0.0742357617,0.0042720025,0.0007199232,3.0327224993,1344.19393814,0.0181496649,0.0002813731,3.81,0.011657856,-0.0098310141,0.0036773042,1.9,1.29,0.02,-0.62
2012-02-27,1367.589966,0.0409458658,0.0016722376,-0.003340107,1.6871099409,1346.42213127,-0.0082274431,-0.0030942335,3.78,0.0064126627,-0.000155166,-0.0012593658,1.85,1.26,0.29,0.23
2012-02-28,1372.180054,-0.0191208833,0.0013545594,0.0042720025,2.0716713092,1348.87526677,-0.0175131349,0.0050790068,3.8,0.0183543626,0.0113266569,-0.001031801,1.84,1.26,0.31,-0.36
2012-02-29,1365.680054,0.2523665035,0.0033563335,0.0016722376,1.3830224804,1350.47572269,0.0045970541,-0.0061763054,3.8,0.0131301543,-0.0015341823,-0.0073444917,1.9,1.28,-0.51,0.63
2012-03-01,1374.089966,-0.125632199,-0.0047369877,0.0013545594,1.7874607912,1352.72469825,0.0156892043,-0.0316384181,3.87,0.0037422589,-0.0038414258,0.003815052,1.96,1.26,0.73,0.05
2012-03-02,1369.630005,-0.1622125718,0.0061580397,0.0033563335,1.3077447125,1354.33472746,-0.0191246782,-0.004084014,3.83,0.0013040774,-0.0009255746,-0.0057583783,1.93,1.25,-0.42,0.8
2012-03-05,1364.329956,0.0444618379,-0.0032457562,-0.0047369877,1.6154695792,1355.28665399,0.0001874766,-0.0011716462,3.86,-0.0220477271,0.0021616027,0.0078767518,1.93,1.25,-0.31,-0.13
2012-03-06,1343.359985,0.2220686518,-0.003869694,0.0061580397,-0.6221498388,1354.15078075,-0.0186504217,-0.0211143695,3.82,-0.0054393369,-0.0086274221,-0.0132168828,1.9,1.24,-1.65,0.72
2012-03-07,1352.630005,-0.1457101545,-0.0153701609,-0.0032457562,0.1577197334,1354.00594497,0.01384777,0.00509287,3.86,0.0008109682,-0.0007769231,-0.0003493944,1.92,1.23,0.8,-0.21
2012-03-08,1365.910034,-0.0104234746,0.0069006224,-0.003869694,1.6884713964,1355.13966773,0.0046156745,0.0074515648,3.91,0.0212929577,0.0085535766,-0.0116509376,1.96,1.23,1.02,-0.73
2012-03-09,1370.869995,0.027210942,0.0098179317,-0.0153701609,0.9447406285,1356.63779414,0.0070323488,-0.0014792899,3.93,0.0058673613,-0.0016962221,-0.0062477778,1.98,1.22,0.44,1.14
2012-03-12,1371.089966,-0.1532091211,0.0036312501,0.0069006224,0.7243438761,1358.01419146,-0.0098696462,0.0059259259,3.9,0.012528121,0.0055607045,0.0148279947,1.99,1.23,0.0,-0.21
2012-03-13,1395.949951,0.4233144162,0.0001604609,0.0098179317,2.4768567964,1361.62712094,0.0033853677,-0.0044182622,3.97,0.0291667058,0.0035330877,0.0153126587,2.08,1.25,1.73,0.38
2012-03-14,1394.280029,0.0264016396,0.0181315491,0.0036312501,2.697287545,1364.73692171,-0.0113402062,-0.0270710059,4.14,0.037810264,-0.0038267257,-0.0096707805,2.21,1.22,-0.14,0.41
2012-03-15,1402.599976,-0.051225157,-0.0011962621,0.0001604609,2.8706391181,1368.34292688,-0.0028438715,0.0022806751,4.11,-0.0068184401,-0.0001536878,0.0008137526,2.21,1.25,0.54,-0.5
2012-03-16,1404.170044,0.2088888369,0.0059671994,0.0181315491,2.8138631278,1371.75503327,0.017492157,0.0060679612,4.11,1.705888392e-05,0.0007684494,0.0040655827,2.24,1.24,0.24,-0.51
2012-03-19,1409.75,-0.2384569951,0.0011193983,-0.0011962621,3.082797845,1375.37360153,0.0099037653,0.0021109771,4.18,0.0265211988,0.0013820024,0.0063627486,2.32,1.24,-0.08,-0.03
2012-03-20,1405.52002,-0.0603396761,0.0039738463,0.0059671994,2.4297078144,1378.244689,-0.0222962346,-0.0028588625,4.16,0.0080851455,-0.0038337679,-0.004483274,2.3,1.24,-0.28,0.15
2012-03-21,1402.890015,-0.0329311987,-0.0030005178,0.0011193983,2.7246470278,1380.59186291,0.0112604088,-0.0045269353,4.06,-0.0057099513,-0.0030787716,-0.006812887,2.22,1.25,-0.18,0.09
2012-03-22,1392.780029,0.046731718,-0.0018711971,0.0039738463,1.360177533,1381.75264063,-0.0176850379,-0.0083371229,4.04,-0.0052447487,-0.0046325354,-0.0079060573,2.23,1.26,-0.61,0.13
2012-03-23,1397.109985,-0.07155021,-0.0072065421,-0.0030005178,2.0063798179,1383.21524486,0.0138121547,0.0174258637,3.99,-0.0054893831,0.0013962768,0.0025782374,2.19,1.27,0.36,-0.52
2012-03-26,1416.51001,0.0299457234,0.0031088585,-0.0018711971,3.8245919743,1386.38617487,0.0060133421,0.009765625,4.01,0.0183373337,0.0096048795,0.0172997773,2.2,1.26,1.51,-0.5
2012-03-27,1412.52002,-0.0176994367,0.0138858252,-0.0072065421,5.1482875605,1388.8751125,0.0023349211,0.006993007,3.98,0.0123563185,0.0035292927,-0.0047109733,2.13,1.26,-0.6,0.05
2012-03-28,1405.540039,0.1079108844,-0.002816775,0.0031088585,3.9116413065,1390.46224836,-0.0178904212,-0.0094562648,3.99,0.0051099953,0.0033639296,-0.008773978,2.16,1.25,-0.44,0.1
2012-03-29,1403.280029,-0.0156185779,-0.0049415094,0.0138858252,2.7359045669,1391.68298937,-0.0247628083,-0.0110381862,3.96,-0.0125643889,-0.0012191709,0.0025623224,2.16,1.25,-0.14,0.08
2012-03-30,1408.469971,-0.0404775574,-0.00160793,-0.002816775,2.7427820389,1393.28174953,0.0023348575,0.0030165913,4.04,-0.0169054834,0.0064082697,0.0075511267,2.18,1.26,0.36,-0.28
2012-04-02,1419.040039,-0.028524106,0.0036984364,-0.0049415094,3.4972229532,1395.73491995,0.0215471222,0.0090225564,4.03,0.0318238755,0.0037901759,0.0039201774,2.17,1.27,0.66,-0.23
2012-04-03,1413.380005,0.0700110022,0.0075046456,-0.00160793,1.2486159685,1397.41540424,-0.0116864608,-0.0007451565,4.1,0.0172800635,-0.0049841717,-0.014241392,2.23,1.26,-0.27,0.86
2012-04-04,1398.959961,0.0304022145,-0.0039886359,0.0036984364,0.3356522293,1397.56250489,-0.0239377043,-0.0329604773,4.07,-0.0079609708,-0.0074377356,-0.0099032853,2.17,1.26,-1.1,0.39
2012-04-05,1398.079956,-0.1611232286,-0.0102025244,0.0075046456,-0.3222600939,1397.61178595,0.0173347779,0.0061690315,4.02,0.0150085538,-0.0007646888,-0.0018828312,2.12,1.26,-0.22,0.43
2012-04-09,1382.199951,0.0500160424,-0.0006290423,-0.0039886359,-1.56463194,1396.14399214,-0.0081324426,-1.0,3.91,0.0040241385,-0.0064278853,-0.0110823273,1.99,1.26,-1.1,-0.22
2012-04-10,1358.589966,0.3351849823,-0.0113584384,-0.0102025244,-3.629014648,1392.56741822,-0.0129819424,0.0,3.87,-0.0122439654,-0.0110905888,-0.0203862549,1.93,1.28,-1.31,0.23
2012-04-11,1368.709961,-0.1918699924,-0.0170814541,-0.0006290423,-2.6189636915,1390.29527944,0.0152294304,0.0085158151,3.98,-0.0035643704,-0.0010903427,0.0064500306,1.97,1.23,0.52,-0.14
2012-04-12,1387.569946,-0.033331196,0.0074488957,-0.0113584384,-1.0920363561,1390.03572387,0.010033119,0.0063329312,3.99,-0.0054775501,0.0003119445,0.0108827211,2.0,1.24,1.61,-0.68
2012-04-13,1370.26001,0.0035597024,0.0137793876,-0.0170814541,-1.6169113953,1388.15232255,-0.0081975118,-0.0011986815,3.93,-0.0281644886,-0.0095089787,-0.0077751318,1.95,1.24,-1.52,0.77
2012-04-16,1369.569946,-0.0155267187,-0.0124750007,0.0074488957,-1.9712148146,1386.3825724,0.0007779074,-0.0081008101,3.9,-0.0414717773,0.006924756,0.0127788431,1.93,1.24,-0.07,-0.41
2012-04-17,1390.780029,-0.0331712721,-0.0005036008,0.0137793876,-1.8164348164,1386.80137779,0.0127283327,-0.0105868119,3.94,0.0509712755,0.0037511879,0.0171407566,1.96,1.23,1.43,-0.13
2012-04-18,1385.140015,0.0020079856,0.0154866738,-0.0124750007,-1.9383799601,1386.64315277,-0.0151587835,0.0051971874,3.91,-0.0022305626,-0.0149486606,0.0035108603,1.95,1.24,-0.38,0.05
2012-04-19,1376.920044,0.2070028933,-0.0040552883,-0.0005036008,-2.0362276567,1385.71714241,-0.0026302971,0.003649635,3.93,-0.0343558299,-0.0036357731,-0.0054810612,1.94,1.2,-0.42,0.05
2012-04-20,1378.530029,-0.0829421869,-0.0059343972,0.0154866738,-1.7637249507,1385.03265542,0.0117210393,-0.0051515152,3.95,-0.0246152532,0.0107885136,0.0002345685,1.95,1.21,0.2,-0.5
2012-04-23,1366.939941,-0.0465549445,0.0011692654,-0.0040552883,-2.948591795,1383.30953976,-0.0086889361,-0.0076149863,3.92,-0.002233982,-0.0053366819,0.0045720866,1.92,1.2,-0.91,0.29
2012-04-24,1371.969971,-0.0103314491,-0.0084075702,-0.0059343972,-3.3170359332,1382.22958083,0.0040903779,0.0125844076,3.95,-0.0199754565,0.006312151,0.0072353365,1.93,1.2,0.53,-0.26
2012-04-25,1390.689941,0.1054242349,0.003679774,0.0011692654,-1.6053760432,1383.03532942,0.006013579,-0.0071233707,3.98,0.0887413657,0.0103496942,0.0062565174,1.93,1.2,1.26,-0.28
2012-04-26,1399.97998,0.0090710604,0.0136445916,-0.0084075702,0.0729126657,1384.64910566,0.0080987273,0.0096168524,3.97,-0.0037705327,0.0049666305,-0.0089809789,1.89,1.2,0.68,-0.14
2012-04-27,1403.359985,-0.0963813914,0.0066801655,0.003679774,0.3776628781,1386.43109417,0.002869166,0.0060477774,3.95,-0.0077340382,0.0013898996,0.0001162077,1.89,1.2,0.13,-0.3
2012-04-30,1397.910034,-0.019699218,0.0024143238,0.0136445916,1.1365998811,1387.52432654,0.0002860957,-0.0073639916,3.95,-0.0315423356,0.0040099015,0.0030203763,1.88,1.2,-0.36,0.11
2012-05-01,1405.819946,0.0654558885,-0.0038835018,0.0066801655,3.4763969396,1389.26676648,0.0122032606,0.0077214232,4.0,-0.0031678842,0.0018433641,0.0081075403,1.91,1.2,0.5,0.11
2012-05-02,1402.310059,-0.0010740687,0.0056583842,0.0024143238,2.4548734909,1390.50898482,-0.008665348,-0.0096153846,3.95,0.0066135948,0.0016866145,-0.0096507811,1.9,1.2,-0.21,0.33
2012-05-03,1391.569946,0.052854206,-0.0024966832,-0.0038835018,0.288273756,1390.61002874,-0.0255581948,-0.0062196602,3.95,-0.0070991981,0.0001529772,-0.0063804527,1.91,1.19,-0.82,0.11
2012-05-04,1369.099976,-0.0074333755,-0.0076588718,0.0056583842,-0.0846579475,1388.56145229,-0.0396840874,0.0036635628,3.91,-0.0284795885,-0.0091827064,-0.0126094801,1.86,1.19,-1.7,0.38
2012-05-07,1369.579956,-0.1045875114,-0.0161472085,-0.0024966832,0.0007308864,1386.75369074,-0.0063965885,-1.0,3.9,0.007483418,0.0009268613,-0.0010641717,1.86,1.2,0.24,0.16
2012-05-08,1363.719971,0.1973034705,0.0003505807,-0.0076588718,-1.9456749044,1384.56000314,-0.0074596362,0.0,3.86,-0.0022827931,0.0027777776,-0.0054451466,1.8,1.21,-0.53,0.16
2012-05-09,1354.579956,0.00630504,-0.0042786732,-0.0161472085,-2.2062794136,1381.70476056,-0.0033975085,-0.0124804992,3.87,0.0017600532,-0.0107726065,-0.0084503574,1.8,1.22,-0.55,0.48
2012-05-10,1357.98999,-0.1307088193,-0.0067022667,0.0003505807,-1.3748114193,1379.44621098,0.0030991736,0.0101105845,3.89,0.0023541708,0.0045115278,-0.0056416038,1.81,1.21,0.48,0.04
2012-05-11,1353.390015,0.0378434492,0.0025174106,-0.0042786732,-1.8236827252,1376.96466851,-0.0110195675,-0.0096965906,3.84,-0.0066780607,-0.0035620877,0.0031386047,1.77,1.22,-0.55,0.17
2012-05-14,1338.349976,-0.0467683448,-0.0033873409,-0.0067022667,-2.0915304427,1373.28707874,-0.013329168,-0.0154769425,3.78,-0.0149812425,-0.0063723349,-0.0117929606,1.71,1.22,-1.19,0.44
2012-05-15,1330.660034,0.1154843118,-0.0111128639,0.0025174106,-3.0109942545,1369.2273602,-0.00823219,-0.0012832852,3.76,-0.0090466055,-0.0050054591,-0.0040185337,1.68,1.24,-0.43,0.78
2012-05-16,1324.800049,0.0404419986,-0.0057458379,-0.0033873409,-4.7379282799,1364.9961877,-0.012663616,-0.0051397366,3.73,-0.0128170095,0.0015720484,0.004646008,1.68,1.28,-0.43,0.17
2012-05-17,1304.859985,0.0896781157,-0.0044038183,-0.0111128639,-6.7943825168,1359.2689303,-0.0026945462,0.0035518243,3.63,-0.029226474,-0.0025113797,-0.0031640989,1.62,1.3,-1.61,0.02
2012-05-18,1295.219971,-0.0325473599,-0.0150513763,-0.0057458379,-7.7057928939,1353.16902942,-0.0110234519,0.0228442728,3.72,0.0004904173,-0.003147144,-0.0053717858,1.65,1.26,-0.81,-0.15
2012-05-21,1315.98999,-0.1608254459,-0.0073877766,-0.0044038183,-5.8601799835,1349.62816852,0.0115834335,0.001887386,3.73,0.0582600939,0.0018942858,0.0069964403,1.69,1.27,1.94,-0.23
2012-05-22,1316.630005,0.0889760349,0.0160359008,-0.0150513763,-6.344336005,1346.48548628,-0.0122069785,-0.0062794349,3.82,-0.0076787988,0.000787758,-0.0010970746,1.72,1.31,-0.08,0.52
2012-05-23,1318.859985,-0.0037224033,0.0004863373,-0.0073877766,-5.9509003351,1343.85448616,-0.0223097113,-0.0211690363,3.71,0.0243997944,-0.0039357683,0.0010982795,1.66,1.35,0.08,0.71
2012-05-24,1320.680054,-0.0415399931,0.0016937029,0.0160359008,-5.0942385041,1341.64739738,0.010738255,0.0125887669,3.76,-0.0091838934,-0.002686929,0.0069478302,1.69,1.37,0.51,0.32
2012-05-25,1317.819946,-0.2704670529,0.001380032,0.0004863373,-3.745528515,1339.3781163,0.0030987162,0.0006375518,3.76,-0.0053598438,-0.009350238,-0.006415676,1.68,1.36,-0.57,0.04
2012-05-29,1332.420044,0.1980672965,-0.0021656328,0.0016937029,-2.7132342173,1338.71544274,0.0012135922,0.0063714559,3.75,0.0177488204,0.0012798273,-0.0018275097,1.68,1.37,1.41,0.07
2012-05-30,1313.319946,0.0269203054,0.0110789779,0.001380032,-3.6957752377,1336.29682401,-0.0326170799,-0.0250079139,3.68,0.0120572917,-0.0060712734,-0.0261198462,1.58,1.35,-1.87,0.62
2012-05-31,1310.329956,0.2895433029,-0.0143348924,-0.0021656328,-3.2666953179,1333.82378896,-0.0144663401,0.0116883117,3.63,-0.0024862769,0.0035364251,-0.0145382126,1.56,1.36,0.06,0.05
2012-06-01,1278.040039,0.0245149881,-0.0022766653,0.0110789779,-5.8873741036,1328.51105087,-0.0387193712,0.0308087291,3.54,-0.0289755377,-0.0104116771,-0.0090296201,1.44,1.34,-2.69,-0.19
2012-06-04,1278.180054,-0.1407883324,-0.0246425848,-0.0143348924,-5.5571535305,1323.71762259,0.0093783816,-1.0,3.58,0.0058824509,0.0090644385,-0.0011549795,1.49,1.35,-0.08,-0.37
2012-06-05,1285.5,-0.1517288308,0.0001095545,-0.0022766653,-3.9488905703,1320.07784901,0.0042882668,0.0,3.62,-0.0025872425,-0.0020853545,-0.00295521,1.52,1.35,0.94,0.3
2012-06-06,1315.130005,0.2542085019,0.0057268504,-0.0246425848,-1.167092165,1319.60662577,0.008777132,0.0,3.71,0.0153332243,0.0094840059,0.0332474493,1.61,1.36,2.37,-0.64
2012-06-07,1314.98999,-0.0023943622,0.023049401,0.0001095545,-0.7404935565,1319.16694618,-0.0031746032,-0.0177370031,3.71,0.00045494,0.0,0.0063607134,1.62,1.38,0.1,-0.33
2012-06-08,1325.660034,-0.1787047866,-0.0001064648,0.0057268504,1.5940445135,1319.78533549,-0.0082566643,-0.0183686177,3.71,0.0150422986,0.002866258,0.001858892,1.61,1.38,0.91,0.55
2012-06-11,1308.930054,0.0115349752,0.0081141637,0.023049401,1.0585138669,1318.75149916,-0.0178401522,0.0047573739,3.67,-0.0157671771,-0.0136551445,-0.0070509528,1.56,1.39,-1.64,-0.01
2012-06-12,1324.180054,-0.0267446495,-0.0126201134,-0.0001064648,0.6223500226,1319.26850438,0.0093242916,0.0123106061,3.72,0.0087364886,0.0154540086,0.0123334376,1.61,1.38,1.51,-0.12
2012-06-13,1314.880005,0.0184697873,0.0116507371,0.0081141637,-0.1329150933,1318.85055206,-0.0094781044,0.0099781727,3.66,-0.0069424969,0.0217183728,-0.0077529533,1.54,1.38,-0.85,-0.47
2012-06-14,1329.099976,0.0516781643,-0.0070232511,-0.0126201134,0.7764274537,1319.82668767,0.0153827519,-0.0037048472,3.66,-0.0011011273,0.0155159045,0.0186034981,1.56,1.38,1.33,-0.09
2012-06-15,1342.839966,0.1935748918,0.010814653,0.0116507371,1.6779167621,1322.01842847,0.0023857807,0.0085218469,3.64,0.0045491979,0.0085562265,0.0132716917,1.55,1.38,0.26,-0.46
2012-06-18,1344.780029,-0.2594846839,0.0103378152,-0.0070232511,2.0458092991,1324.18619995,-0.009163394,-0.0072207712,3.63,0.020291551,0.0043932888,-0.0013217976,1.54,1.38,0.34,0.29
2012-06-19,1357.97998,0.1705574288,0.0014447462,0.010814653,1.9183091785,1327.40465519,0.0087677156,0.006190034,3.67,0.0027826967,0.0063348112,0.0164842015,1.58,1.38,0.71,-0.32
2012-06-20,1355.689941,-0.0313601635,0.0098156953,0.0103378152,3.226174637,1330.09849193,-0.0348851054,-0.0150722855,3.64,-0.0028430788,0.0041966276,0.0058001655,1.59,1.39,0.02,0.17
2012-06-21,1325.51001,0.1079010742,-0.001686357,0.0014447462,1.1584909534,1329.66149365,-0.0388601036,-0.0118675828,3.61,-0.0137774189,-0.0091044925,-0.0336589381,1.58,1.37,-2.41,0.93
2012-06-22,1335.02002,0.287465777,-0.0222616766,0.0098156953,4.4583877861,1330.1718295,0.0182261584,-0.0104298357,3.67,0.0076687609,0.0036149722,0.0,1.64,1.38,0.64,-0.06
2012-06-25,1313.719971,-0.3357058441,0.0071746044,-0.001686357,2.7805094352,1328.60498583,-0.0071851758,0.002874481,3.6,-0.0194639804,-0.0019510282,-0.010595579,1.58,1.39,-1.53,0.27
2012-06-26,1319.98999,-0.0253810875,-0.0159548536,-0.0222616766,2.6830019448,1327.78451004,0.0073641442,0.0038216561,3.59,0.0022075564,-0.0012030376,0.01427873,1.59,1.41,0.69,-0.15
2012-06-27,1331.849976,-0.0369271068,0.0047727211,0.0071746044,1.2713549943,1328.17169727,0.0117217041,-0.0015862944,3.59,0.00431788,0.0063233666,0.0097086769,1.59,1.41,0.76,0.33
2012-06-28,1329.040039,0.2076296583,0.008984906,-0.0159548536,1.0684529241,1328.25439648,-0.0317677837,-0.0095328885,3.56,-0.0094865173,0.0014962,-0.0012019111,1.58,1.41,-0.23,0.24
2012-06-29,1362.160034,0.1564757128,-0.0021097999,0.0047727211,2.7533454328,1331.48350482,0.0941842512,0.0256657042,3.66,0.0262719279,0.0092619657,0.0297232498,1.63,1.4,2.57,-1.52
2012-07-02,1365.51001,-0.280761489,0.0249202387,0.008984906,4.3226111149,1334.72412436,-0.0155221072,-0.0040663122,3.58,0.0145890064,0.0065127592,-0.0026879046,1.56,1.43,0.07,0.32
2012-07-03,1374.02002,-0.3589902019,0.0024593116,-0.0021097999,3.7638360319,1338.46659061,0.0480172002,0.0160175879,3.63,0.0116282674,0.00058825,0.0110148001,1.57,1.43,0.77,-0.17
2012-07-05,1367.579956,0.4371264275,0.006232111,0.0249202387,4.0079665673,1341.23929208,-0.0071803054,-0.0083462133,3.61,0.0175673018,-0.0038213109,-0.0082290103,1.55,1.44,-0.48,1.31
2012-07-06,1354.680054,-0.0974446987,-0.0046870234,0.0024593116,1.9246165422,1342.51936464,-0.0314544828,-0.0105985037,3.56,-0.0066564154,-0.0020655061,-0.0089984457,1.51,1.42,-0.72,0.75
2012-07-09,1352.459961,0.0581828249,-0.0094326492,0.006232111,0.7163917699,1343.4660881,0.0184899846,-0.0012602394,3.47,0.013220455,0.0020697812,-0.0135613321,1.47,1.47,-0.18,-0.25
2012-07-10,1341.469971,0.1947563738,-0.001638832,-0.0046870234,-0.2461412223,1343.27598171,-0.0233911323,0.006466877,3.44,-0.00925242,0.001475332,-0.006455481,1.46,1.48,-1.02,0.25
2012-07-11,1341.449951,-0.0127672449,-0.0081259263,-0.0094326492,-1.2172513029,1343.10207403,0.0233555767,-0.0114402131,3.44,-0.0062149699,0.0002947113,0.0152809046,1.47,1.46,0.06,0.2
2012-07-12,1334.76001,0.0665880588,-1.49239270597e-05,-0.001638832,-1.5438582501,1342.30759174,0.0016301816,-0.0131578947,3.41,-0.009149127,-0.0027982768,-0.0030812279,1.42,1.46,-0.52,0.1
2012-07-13,1356.780029,-0.1208146802,-0.004987097,-0.0081259263,2.3590933878,1343.6859191,0.0131364799,0.0252208835,3.43,0.0101352378,0.0132920102,0.0160484778,1.44,1.46,1.69,-0.41
2012-07-16,1353.640015,-0.1090001961,0.0164973619,-1.49239270597e-05,1.394735264,1344.63392823,0.0144578313,-0.0036038859,3.39,0.0032067954,-0.0023320798,-0.0049139815,1.47,1.46,-0.31,-0.3
2012-07-17,1363.670044,0.2459059915,-0.0023143133,-0.004987097,3.8021857095,1346.44689164,0.0074652189,-0.0028306337,3.42,4.93648138287e-05,0.0080351063,0.0079952966,1.45,1.46,0.82,-0.06
2012-07-18,1372.780029,0.0212943129,0.0074096724,0.0164973619,3.9992757066,1348.95480948,0.009093971,-0.0063081533,3.35,-0.0011203068,0.0053623623,0.0055989267,1.45,1.5,0.64,0.04
2012-07-19,1376.51001,0.1100111732,0.0066804907,-0.0023143133,3.3532330822,1351.57911429,0.0322652425,0.0055546739,3.37,0.0132946191,0.0023064148,0.0,1.48,1.51,0.35,-0.26
2012-07-20,1362.660034,-0.0292677377,0.0027171003,0.0074096724,2.5296450079,1352.63443998,-0.0131493856,-0.0048926768,3.3,-0.0163106993,-0.0129440819,-0.0030159147,1.42,1.5,-1.0,0.71
2012-07-23,1350.52002,-0.0529525964,-0.0100616602,0.0066804907,-0.8545261724,1352.43306665,-0.0413936217,-0.0025376685,3.27,-0.0007777958,-0.0075768035,-0.0086096338,1.4,1.51,-1.07,0.29
2012-07-24,1338.310059,0.0468392706,-0.0089090556,0.0027171003,-1.9919261522,1351.0880183,0.0058106414,0.0069963428,3.23,-0.0048192802,-0.0111584641,-0.0073934633,1.36,1.5,-1.06,0.39
2012-07-25,1337.890015,-0.0442321184,-0.009040933,-0.0100616602,-2.6295108131,1349.8310656,0.0058903489,0.0112111164,3.22,-0.0431837299,0.0026726207,0.0078032157,1.35,1.51,0.41,-0.59
2012-07-26,1360.02002,0.190937763,-0.0003138615,-0.0089090556,-0.5527966366,1350.80144221,0.0067567568,0.0106183635,3.25,-0.000156516,0.0179179478,0.0150164128,1.37,1.5,1.48,-0.93
2012-07-27,1385.969971,-0.0068385524,0.0165409748,-0.009040933,2.3097643541,1354.15082591,0.0081655481,0.0001545117,3.35,0.0178819382,0.0113470908,0.0107489602,1.51,1.52,2.05,-0.11
2012-07-30,1385.300049,-0.2698220736,0.0190805654,-0.0003138615,2.4281745077,1357.11741858,-0.003661378,-0.0003089757,3.29,0.0168672298,-0.0010069045,0.0012578731,1.48,1.5,-0.14,0.12
2012-07-31,1379.319946,0.1897567293,-0.0004833597,0.0165409748,2.8215298008,1359.231945,-0.0191536748,0.0026271055,3.29,0.0264355958,-0.0033116776,-0.0081087256,1.44,1.49,-0.43,-0.19
2012-08-01,1375.319946,0.1620668992,-0.0043168287,0.0190805654,2.5248795138,1360.76413557,0.0103315168,-0.0141800247,3.32,-0.0064673555,0.0023114129,0.0006909154,1.49,1.5,-0.29,0.57
2012-08-02,1365.0,-0.0556596381,-0.0028999798,-0.0004833597,2.2655750677,1361.16755123,-0.0198898753,-0.0012507817,3.28,0.0016150031,-0.0134044399,-0.0118514205,1.47,1.47,-0.62,0.32
2012-08-03,1390.98999,-0.1055311011,-0.0075036693,-0.0043168287,2.5214080594,1364.0077835,0.0479247879,0.0031308704,3.39,0.0130144214,0.0097882546,0.0194458088,1.58,1.47,1.98,-1.2
2012-08-06,1394.22998,-0.1677130069,0.0190402857,-0.0028999798,2.9985789834,1366.88608793,0.0098468271,0.0049937578,3.38,0.0111255201,-0.004051027,-0.0011422729,1.55,1.45,0.07,-0.18
